title,umap_x,umap_y,sentiment_score,media_name
Families of hostages storm Knesset meeting after Netanyahu rejects Hamas offer,12.284215,9.020329,5.0,theguardian.com
US defies appeals to back UN resolution for urgent Gaza ceasefire,8.794621,4.6908307,5.0,theguardian.com
Israel’s focus turns to Khan Younis as it hunts for Hamas leaders,7.9914207,8.739805,8.0,theguardian.com
Israeli front-controlled manufacturing process likeliest explanation for attacks on Hezbollah,3.6196792,8.154198,7.0,theguardian.com
"British forces involved in defending Israel from Iranian attack, says Healey",5.089119,6.5525684,10.0,theguardian.com
"Australian War Memorial allegedly defaced with pro-Palestine graffiti, police say",11.539258,6.0804424,5.0,theguardian.com
Leaders of two Labour councils say Starmer should resign over refusal to call for ceasefire in Israel-Hamas war – UK politics live,8.0328665,5.429765,5.0,theguardian.com
"Gaza’s main hospital has become a ‘death zone’, says WHO",9.939529,10.313146,0.0,theguardian.com
Israelis voice sadness and defiance over Gaza protests on US campuses,11.40933,6.0559077,5.0,theguardian.com
"Israeli military discussing alternatives to full Gaza invasion with US, says Biden",7.0502253,5.2347913,8.0,theguardian.com
Israel withdraws troops from southern Gaza for ‘tactical reasons’,7.5694556,8.062315,5.0,theguardian.com
Israel-Hamas war: what we know on day 37,9.510503,7.4393234,5.0,theguardian.com
Israeli strikes on Lebanon kill eight including journalists and Hamas official,4.813049,8.797787,7.0,theguardian.com
Israel launches intense attacks on Hezbollah stronghold in Beirut’s south,3.9558187,8.250051,8.0,theguardian.com
"‘There was no mercy, even on children’: trauma in the West Bank after Israeli raids",8.260943,11.218562,0.0,theguardian.com
American woman shot dead at anti-settler protest in West Bank,8.547019,11.150179,0.0,theguardian.com
World leaders urge restraint in aftermath of Iran attack on Israel – what we know so far,5.2254105,6.308835,5.0,theguardian.com
Hamas says it will delay next hostage releases over Gaza aid dispute,12.8344755,8.821257,5.0,theguardian.com
TikTok says it has acted to curb disinformation amid Israel-Hamas war,9.938866,7.1636887,5.0,theguardian.com
What happens to Gaza the day after the war ends?,7.9228005,6.746683,5.0,theguardian.com
Newborn twins killed in Gaza as father went to collect their birth certificates – video,10.623603,9.396509,0.0,theguardian.com
Netanyahu declares it is ‘time for war’ as Israel hails hostage release,6.099641,10.7227955,10.0,theguardian.com
Israel-Hamas war: Biggest aid convoy since start of war enters Gaza – as it happened,8.196302,7.793247,5.0,theguardian.com
"Israel’s steps to protect innocent Gazans will determine US policy, says Blinken – video",5.063924,11.69596,5.0,theguardian.com
UK delays decision on banning some arms sales to Israel amid Lebanon crisis,5.2425566,4.960029,5.0,theguardian.com
The Guardian view on Israel’s West Bank seizure: causing harm to itself and others,8.046248,11.418449,5.0,theguardian.com
Australian woman Galit Carbone killed in Israel in Hamas attack,8.782383,10.830782,7.0,theguardian.com
Which countries supply Israel with arms and why is Biden reluctant to stop?,6.170454,5.0733833,5.0,theguardian.com
"Israeli assault on southern Gaza could push 1m refugees to Egypt border, UNRWA chief warns",7.6750207,8.332979,5.0,theguardian.com
"Egypt warned Israel of Hamas attack days earlier, senior US lawmaker says",9.468843,7.453407,5.0,theguardian.com
Three guilty of terror offence over paraglider images at UK Palestine march,11.433738,6.142381,8.0,theguardian.com
AOC says no one should be ‘tossed out of public discourse’ for accusing Israel of genocide,10.064264,5.3987594,5.0,theguardian.com
"No change to UK’s arms exports to Israel but position kept under review, says David Cameron – as it happened",5.234493,4.9778905,5.0,theguardian.com
‘This has to stop’: plea by survivors of deadly IDF strike on school in Gaza,8.898277,9.381199,0.0,theguardian.com
"US has seen increase in domestic threats since Hamas attacks in Israel, FBI says",10.383233,7.053945,5.0,theguardian.com
‘We will not go away’: Israeli demolitions leave Bedouins homeless,8.873767,8.100678,0.0,theguardian.com
"No progress made at Cairo ceasefire talks, says Hamas, as Israel pulls troops out of southern Gaza – as it happened",8.552114,5.1434646,5.0,theguardian.com
"On both sides of the Israel-Hamas war, the victims are innocent",10.798906,7.5275583,5.0,theguardian.com
"Freed Israeli hostage briefly escaped Hamas after airstrike, says relative",12.331488,9.02501,7.0,theguardian.com
Israel-Gaza: a week of tearful reunions and an uneasy truce,8.194225,6.700613,5.0,theguardian.com
"When Dutton claims Labor isn’t horrified enough about Hamas, it doesn’t help anyone",10.048666,6.1762033,5.0,theguardian.com
"Gaza hospital blast caused by militants’ rocket, UK agencies believe",9.939424,10.106619,5.0,theguardian.com
Israel-Gaza war live: Palestinians hail ICJ’s ‘historic’ ruling on Israeli occupation,9.951354,5.0349946,5.0,theguardian.com
Antony Blinken tells Israel: Palestinian rights are key to peace,5.107052,11.724543,5.0,theguardian.com
Tuesday briefing: Will the accidental shooting of three Israeli hostages be a ‘sea change’ moment?,12.780881,9.7055855,5.0,theguardian.com
"Explained: Who is Ismail Haniyeh, the Hamas political chief killed in Iran?",12.001453,7.7943363,8.0,theguardian.com
I wish you could see the living nightmare in Palestine. But how much more must we see before something is done?,10.190832,7.3199534,0.0,theguardian.com
"Doctors, poets, families, babies: victims of Israel’s war on Gaza",10.066967,9.345478,0.0,theguardian.com
Israeli army releases video of what it says is Hamas tunnel at al-Shifa hospital – video,10.295912,10.019217,8.0,theguardian.com
Number of Australians stuck in Gaza reaches 45 as Israel prepares for ground invasion,7.2510476,7.6928334,5.0,theguardian.com
Israel-Gaza war: Turkey’s Erdoğan says ‘spirit of UN dead in Gaza’ – as it happened,9.701493,6.268982,5.0,theguardian.com
Israel-Gaza war live: Blinken heads to Israel to push for ceasefire,5.2116413,11.622544,5.0,theguardian.com
Artists refuse to open Israel pavilion at Venice Biennale until ceasefire is reached,11.04821,5.917534,0.0,theguardian.com
Democrat Khanna: Biden is ‘running out of time’ with young voters over Gaza war,7.0882816,5.011928,5.0,theguardian.com
David Lammy condemns ‘abhorrent’ Israel settler attack on West Bank village,7.752799,11.581806,0.0,theguardian.com
"After Iran’s attack on Israel, further escalation must be stopped",5.1317253,6.2165823,5.0,theguardian.com
What does Biden’s order against Israeli settlers mean and why did he do it now?,6.721833,4.948472,5.0,theguardian.com
‘They hide when Israelis come’: Palestinians despair of leadership after killing of colonel’s son,8.838486,7.037759,3.0,theguardian.com
The Guardian view on the West Bank: the suffering of Palestinians extends beyond Gaza,7.9109817,11.229494,3.0,theguardian.com
Palestinians flee northern Gaza as Israel-Hamas war escalates – video report,8.019054,8.461222,7.0,theguardian.com
First Thing: Talks under way on three-day ceasefire in Gaza for hostage release,8.4709215,5.2774167,5.0,theguardian.com
Letter excerpts read in Senate accuse Australian Human Rights Commission of mistreating staff who support Palestine,7.6752887,4.852895,3.0,theguardian.com
‘I just want my son home’: agony of hostage’s family amid Gaza fighting,11.810655,9.159882,0.0,theguardian.com
Israeli troops launch raid on Nasser hospital in southern Gaza,10.041638,10.547682,8.0,theguardian.com
Israel: Bulldozer filmed taking down section of Israel-Gaza border fence – video,8.836742,9.523211,7.0,theguardian.com
"Médecins Sans Frontières says strike on Gaza shelter killed staffer’s daughter, 5 – as it happened",8.422272,9.834551,0.0,theguardian.com
IDF publishes footage of what it says is Hamas tunnel at al-Shifa hospital,10.334074,10.064326,8.0,theguardian.com
UN humanitarian chief delivers ‘apocalyptic’ warning over Gaza aid,8.38445,7.4292397,0.0,theguardian.com
The UK’s refusal to ban arms exports to Israel,5.2600346,4.9905577,5.0,theguardian.com
Israel tells US it needs ‘months’ to defeat Hamas,10.2273655,3.2810922,10.0,theguardian.com
Parents of over 900 Israeli soldiers urge IDF to call off ‘death trap’ Rafah attack,6.7692966,8.559234,2.0,theguardian.com
‘We are the resistance’: show of defiance by Hamas as funeral parade follows battle in Jenin,11.034634,6.721362,8.0,theguardian.com
‘Bring them back’: freed Israeli hostages plead with Netanyahu for deal,6.169391,10.806402,5.0,theguardian.com
"Israel-Gaza war live: at least 10 Palestinians killed in Israeli airstrike on school, say Gaza defence authorities",8.585606,9.682088,0.0,theguardian.com
Israel told us to move to south Gaza. Then it said it would bomb the south too. So where do we go now?,7.76101,8.123491,5.0,theguardian.com
Joe Biden calls for ‘immediate ceasefire’ in Gaza and says Israel must protect civilians to keep US support,7.41498,4.9032254,5.0,theguardian.com
Israeli airstrikes kill scores in Gaza as war enters a new year,7.949305,9.482782,8.0,theguardian.com
White House reaffirms Israel backing but says ‘we don’t seek war with Iran’,5.3094854,6.039447,5.0,theguardian.com
David Cameron urges BBC to describe Hamas as terrorist organisation,10.478343,7.794919,7.0,theguardian.com
Condemnation and calls for restraint after Hamas attack on Israel,10.394554,6.8476553,5.0,theguardian.com
Film-makers pull out after Amsterdam festival condemns Palestine protest,11.193506,5.809463,5.0,theguardian.com
These Palestinian boys received life-saving surgery in the US. An Israeli airstrike killed them in their home,8.664763,9.995674,0.0,theguardian.com
Why is there still no Gaza ceasefire? Because self-interested world leaders are obstructing it,8.231114,5.212589,3.0,theguardian.com
‘The bombs are still falling. My heart breaks every day’: novelists Sally Rooney and Isabella Hammad on the Israel-Palestine conflict,9.609835,6.386486,0.0,theguardian.com
Biden’s support for Israel is qualified: he means to hold Netanyahu to the law of war,5.5381126,10.247326,5.0,theguardian.com
‘They believed it was safe’: death toll rising after blast at Gaza hospital,9.662461,9.831976,0.0,theguardian.com
"Middle East crisis: no way to eliminate Hamas in Rafah without ground offensive, says Netanyahu – as it happened",6.088603,9.584785,8.0,theguardian.com
Over 100 Palestinians reported killed in Gaza as attack continues despite ceasefire deal,8.509338,10.198662,5.0,theguardian.com
US vetoes Arab-backed UN resolution demanding ceasefire in Gaza,9.009868,4.7031293,5.0,theguardian.com
"Iran has shown restraint after Israeli killing of Hamas leader, president says",5.4247723,6.342543,5.0,theguardian.com
Hezbollah leader threatens escalation in fighting with Israel,3.5875752,8.154829,8.0,theguardian.com
Israel must stop weaponising the Holocaust,10.069077,5.5374417,5.0,theguardian.com
Monday briefing: Israel’s strategy is changing. Can it keep the US behind it?,6.590796,6.3466206,5.0,theguardian.com
Afternoon Update: Hamas militants clash with Israeli forces in Gaza; extreme fire conditions threaten Queensland towns; and Australia’s best political cartoons,8.73969,8.038865,8.0,theguardian.com
Israel-Hamas war: what we know on day 39,9.44578,7.5105615,8.0,theguardian.com
Progressive Democrats bring resolution calling for ceasefire in Israel-Hamas war,8.211345,4.898941,5.0,theguardian.com
Panic as Israeli strike hits near Gaza school playground – video report,8.659229,9.4522915,2.0,theguardian.com
Moment Israeli airstrike hits Gaza tower block after Hamas attack – video,8.464916,9.197708,8.0,theguardian.com
How Iran’s attack on Israel was stopped,5.0156198,6.438701,10.0,theguardian.com
Dutton invokes Nazi comparison in defending stance on Palestinian visas,10.201979,6.148916,5.0,theguardian.com
Hamas releases 16 hostages and Israel frees 30 Palestinians – video,11.848718,9.377759,5.0,theguardian.com
"Two-state solution for Palestine to come through talks not unilateral declarations, says US – video",8.668924,6.1301117,5.0,theguardian.com
"With Israel’s attack on Lebanon, the prospect of peace seems even further out of reach",3.9659157,7.6859694,5.0,theguardian.com
"Hamas attack ‘deadliest day for Jews since the Holocaust’, says Biden, as Israeli jets pound Gaza",7.2042217,4.9859405,10.0,theguardian.com
‘Ceasefire now’: pro-Palestine protesters interrupt Joe Biden’s speech in Charleston – video,7.269522,4.773027,5.0,theguardian.com
Thai negotiators held talks with Hamas in attempt to free hostages,12.707297,8.756426,5.0,theguardian.com
"Food aid to Gaza ‘three times more likely’ to be blocked by Israel than other aid, says UN – as it happened",8.4576,7.615623,2.0,theguardian.com
Benjamin Netanyahu’s failings have helped feed the Hamas monster,5.9026947,10.057401,5.0,theguardian.com
NSW premier defends police conduct after dozens arrested at pro-Palestine rally in Sydney,11.716131,5.80755,5.0,theguardian.com
Hezbollah vows to retaliate for civilian deaths in Israeli airstrikes on Lebanon,4.338305,8.854437,5.0,theguardian.com
US accused of failing to act on reports of abuse by Israeli forces,10.164857,5.781785,5.0,theguardian.com
"As Gaza is bombed and starved, the Arab world is watching – and it’s angry",8.6696205,7.2827063,0.0,theguardian.com
Israeli forces enter al-Shifa hospital in Gaza – video report,10.277345,10.447219,5.0,theguardian.com
Israeli forces at gates of Gaza’s main hospital with hundreds trapped,9.949678,10.478702,3.0,theguardian.com
Houthi attacks on Israel jeopardise Saudi peace efforts in Yemen,5.1345944,7.504592,7.0,theguardian.com
Fears of escalation mount after Israeli killings of Hamas and Hezbollah leaders,3.5162227,8.073416,7.0,theguardian.com
Civilian deaths in Gaza rival those of Darfur – which the US called a ‘genocide’,8.890344,6.4453073,0.0,theguardian.com
‘We all share the same pain’: can the Israeli-Palestinian peace movement rebuild after 7 October?,8.948981,6.62866,5.0,theguardian.com
Hezbollah chief says conflict with Israel is in ‘new phase’ after assassinations,3.6679347,8.202323,7.0,theguardian.com
Israel-Gaza war live: at least 70 killed in Israeli strike on refugee camp – as it happened,8.28324,9.356331,5.0,theguardian.com
Footage shows IDF parading scores of Palestinian men around in underwear,11.134655,9.522107,2.0,theguardian.com
Israel vows to retaliate after Iran launches unprecedented missile attack,4.9554157,6.482909,8.0,theguardian.com
Salman Rushdie says a Palestinian state formed today would be ‘Taliban-like’,9.930078,6.839884,5.0,theguardian.com
UN demands end to Israeli forces’ support of settler attacks on West Bank Palestinians,7.83815,11.453595,3.0,theguardian.com
Australia news live: Allegra Spender wants ‘urgent explanation’ over pro-Palestine protest; O’Neil issues warning to Hamas supporters,9.062612,7.625486,5.0,theguardian.com
Joe Biden issues executive order against Israeli settlers in West Bank,6.6785975,4.9663663,5.0,theguardian.com
